Nome_ID,Case,Simulation,Name,Bus,Measurement,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
530,15,3,pv_2,bus_33998182_005,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4199417817875735,-1.3659580783498195,-1.3659580783498195,-1.3659580783498195,-1.3659580783498195,-1.3563693404623027,-1.3563693404623027,-1.3563693404623027,-1.3563693404623027,-1.3798753622013105,-1.3808230969082294,-1.3815812846737643,-1.382187834886192,-1.4234200087769677,-1.4244119744747559,-1.4252055470329865,-1.4258404050795708,-1.4784187181876394,-1.479406890044951,-1.4801974275308,-1.4808298575194798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
531,15,3,pv_2,bus_33998182_005,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
532,15,4,pv_0,bus_33998182_016,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4043928665795189,0.40151489571346943,0.40476835669583683,0.41310691980380426,0.41444811139890103,0.4083560796960244,0.4079476711826839,0.4034276702369052,0.4082848756735618,0.40326081951722,0.3995960052955514,0.4002401543103067,0.4020264422930626,0.40505309314228227,0.40166351692885915,0.4040529770457302,0.4027995176956822,0.4030522247222939,0.4020521013203366,0.4018415365763319,0.40371139859651617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
533,15,4,pv_0,bus_33998182_016,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.382423098377375,-3.382116420627729,-3.381724648747822,-3.3807037103436204,-3.3805377350401775,-3.3811771432482773,-3.381229389214875,-3.3817756474845946,-3.3811869504879337,-3.3821230175083796,-3.382561366576969,-3.3824842113547318,-3.3822732737328933,-3.382459113440501,-3.382865243020394,-3.382579475123049,-3.382729503648607,-3.382043860019937,-3.382163211718074,-3.382188624525942,-3.381964716363923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
534,15,4,pv_0,bus_33998182_016,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
535,15,4,pv_1,bus_33998182_019,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4446378864159169,0.44198632497546886,0.44501950645422,0.45320590811347183,0.45452524898377344,0.44855691000473236,0.4483240350964928,0.44383846805990773,0.44857894363302764,0.44378066271037653,0.44021338517686864,0.44081234323855006,0.4425355128880709,0.4451787504223292,0.4420779317990262,0.4443329597530261,0.4432056312349352,0.443542800324996,0.44255328449351927,0.44231501788035016,0.44403430924676124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
536,15,4,pv_1,bus_33998182_019,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.377531404834708,-3.3772468865807097,-3.376846413435729,-3.3757495101875827,-3.3755710197591826,-3.376267441027553,-3.3763011347573264,-3.3768951781085748,-3.3762657048796485,-3.3772204413657794,-3.377688650455247,-3.377609883966891,-3.3773864969185294,-3.3775639749109687,-3.37797144936726,-3.3776755873096205,-3.3778235893044104,-3.3771361270918856,-3.3772656098686653,-3.377297083241113,-3.3770714243897966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
537,15,4,pv_1,bus_33998182_019,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
538,15,4,pv_2,bus_33998182_005,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38428690208659694,0.3804965379028786,0.38384090056100284,0.39481108119284036,0.39686485085146,0.3884481532618719,0.38908592929378877,0.38234634906554554,0.38881733705788313,0.38240579403799574,0.3775829838908229,0.3783791123202136,0.3811744044833192,0.3834116413791778,0.37990801529936985,0.3830614921653914,0.3818673940727668,0.3823630441517635,0.38076001315254265,0.3805201740970444,0.38278477285916607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
539,15,4,pv_2,bus_33998182_005,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38481319617075,-3.384573909607914,-3.3841911027273137,-3.38291069841872,-3.38266742310271,-3.383546814659017,-3.3834750837421206,-3.3842516767142206,-3.3835049351047406,-3.384572107852585,-3.385119669240027,-3.38502941964948,-3.38471470105765,-3.3850071686338494,-3.3854053788531444,-3.385047258374934,-3.385183063646166,-3.3844853352813837,-3.3846675423479415,-3.3846950661680952,-3.384437340108354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
540,15,4,pv_2,bus_33998182_005,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
541,16,1,pv_0,bus_33998182_038,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
542,16,1,pv_0,bus_33998182_038,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
543,16,1,pv_0,bus_33998182_038,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
544,16,1,pv_1,bus_33998182_029,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
545,16,1,pv_1,bus_33998182_029,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
546,16,1,pv_1,bus_33998182_029,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
547,16,1,pv_2,bus_33998182_006,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
548,16,1,pv_2,bus_33998182_006,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
549,16,1,pv_2,bus_33998182_006,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
550,16,2,pv_0,bus_33998182_038,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9893976165357135,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.123881670821428,3.123881670821428,3.123881670821428,3.123881670821428,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.721891234821428,2.721891234821428,2.721891234821428,2.721891234821428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
551,16,2,pv_0,bus_33998182_038,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,16,2,pv_0,bus_33998182_038,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
553,16,2,pv_1,bus_33998182_029,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9893976165357135,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.123881670821428,3.123881670821428,3.123881670821428,3.123881670821428,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.721891234821428,2.721891234821428,2.721891234821428,2.721891234821428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
554,16,2,pv_1,bus_33998182_029,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
555,16,2,pv_1,bus_33998182_029,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,16,2,pv_2,bus_33998182_006,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9893976165357135,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.1913064138214278,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.2250644642857136,3.123881670821428,3.123881670821428,3.123881670821428,3.123881670821428,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.9558527345714283,2.721891234821428,2.721891234821428,2.721891234821428,2.721891234821428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
557,16,2,pv_2,bus_33998182_006,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
558,16,2,pv_2,bus_33998182_006,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
559,16,3,pv_0,bus_33998182_038,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801623114642854,5.12593258178571,5.12593258178571,5.12593258178571,5.12593258178571,5.180155357142853,5.180155357142853,5.180155357142853,5.180155357142853,5.017633771785712,5.017633771785712,5.017633771785712,5.017633771785712,4.747742734285711,4.747742734285711,4.747742734285711,4.747742734285711,4.3719496517857115,4.3719496517857115,4.3719496517857115,4.3719496517857115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
560,16,3,pv_0,bus_33998182_038,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7378163473586854,-3.000327614310426,-2.9811750666490657,-2.948726742756294,-2.941841706186079,-2.975180904255289,-2.987840578120147,-3.012946848052607,-3.014955057399697,-2.990520000118694,-2.9517419680054973,-2.944512883389955,-2.937314756276172,-2.683345727579388,-2.7045536132456847,-2.7023346740049257,-2.7057114638011734,-2.435750690701847,-2.428739000669963,-2.4181287013328507,-2.408016431187057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
561,16,3,pv_0,bus_33998182_038,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
562,16,3,pv_1,bus_33998182_029,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801623114642854,5.12593258178571,5.12593258178571,5.12593258178571,5.12593258178571,5.180155357142853,5.180155357142853,5.180155357142853,5.180155357142853,5.017633771785712,5.017633771785712,5.017633771785712,5.017633771785712,4.747742734285711,4.747742734285711,4.747742734285711,4.747742734285711,4.3719496517857115,4.3719496517857115,4.3719496517857115,4.3719496517857115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
563,16,3,pv_1,bus_33998182_029,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10322549169313207,0.01257314884252748,0.046889595648496436,0.10597139078365933,0.11370963553764417,0.06956052549356727,0.05620086267997054,0.03586228429315438,0.04528052466938706,0.06464167757639942,0.058978969290606774,0.05801210798940206,0.058250598551584924,0.14583614084294388,0.12073927833650787,0.12372404186598117,0.1211400264320248,0.2119689120623851,0.2093031736718489,0.20679127127616917,0.21009629948947034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
564,16,3,pv_1,bus_33998182_029,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
565,16,3,pv_2,bus_33998182_006,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801623114642854,5.12593258178571,5.12593258178571,5.12593258178571,5.12593258178571,5.180155357142853,5.180155357142853,5.180155357142853,5.180155357142853,5.017633771785712,5.017633771785712,5.017633771785712,5.017633771785712,4.747742734285711,4.747742734285711,4.747742734285711,4.747742734285711,4.3719496517857115,4.3719496517857115,4.3719496517857115,4.3719496517857115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
566,16,3,pv_2,bus_33998182_006,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.569879885882799,-6.320104541618562,-6.320104541618562,-6.320104541618562,-6.320104541618562,-6.27573873945244,-6.27573873945244,-6.27573873945244,-6.27573873945244,-6.322785127400708,-6.372165016191212,-6.384497944513521,-6.3923910186398,-6.579859387725724,-6.594041764449699,-6.597017738581943,-6.599398517887739,-6.819029261993773,-6.83496871045393,-6.845169957468432,-6.851698755557712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
567,16,3,pv_2,bus_33998182_006,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
568,16,4,pv_0,bus_33998182_038,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638034882999995,6.018836966999994,6.018836966999994,6.018836966999994,6.018836966999994,6.082504999999995,6.082504999999995,6.082504999999995,6.082504999999995,5.8916732029999945,5.8916732029999945,5.8916732029999945,5.8916732029999945,5.574768887999995,5.574768887999995,5.574768887999995,5.574768887999995,5.133515074999996,5.133515074999996,5.133515074999996,5.133515074999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
569,16,4,pv_0,bus_33998182_038,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.351330662684623,-2.6289547918132454,-2.5910227326441313,-2.556158317308384,-2.5440272013197003,-2.607582323923658,-2.6357810015888723,-2.644482440287991,-2.628197763412009,-2.5465454840533273,-2.5649479111642415,-2.5577827954704646,-2.5497680523299495,-2.3028339708774306,-2.351094938299626,-2.3279084618775374,-2.347805982452177,-2.059796191347489,-2.064139167240044,-2.0597652454561093,-2.034390023507731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
570,16,4,pv_0,bus_33998182_038,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
571,16,4,pv_1,bus_33998182_029,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638034882999995,6.018836966999994,6.018836966999994,6.018836966999994,6.018836966999994,6.082504999999995,6.082504999999995,6.082504999999995,6.082504999999995,5.8916732029999945,5.8916732029999945,5.8916732029999945,5.8916732029999945,5.574768887999995,5.574768887999995,5.574768887999995,5.574768887999995,5.133515074999996,5.133515074999996,5.133515074999996,5.133515074999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
572,16,4,pv_1,bus_33998182_029,kvar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5399905861043588,0.46084907396237224,0.49441754896626544,0.5558245858185396,0.5611559017431775,0.5112777873135083,0.49776584415004127,0.4764854608001645,0.5096557688287873,0.5092951906398355,0.48514049239987383,0.48955742245435974,0.49150432432056024,0.5783837914177232,0.5489366059043573,0.561518724289953,0.5512040336367973,0.6296319858751328,0.6242303535208681,0.6216093079449121,0.6317424893561949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
573,16,4,pv_1,bus_33998182_029,irradNow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0.99,0.99,0.99,1,1,1,1,0.97,0.97,0.97,0.97,0.92,0.92,0.92,0.92,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
574,16,4,pv_2,bus_33998182_006,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5704709632196147,-0.5321869285491578,-0.5182077471885298,-0.5034023837043933,-0.5008385671345799,-0.5031860510857071,-0.4951294582238792,-0.5118976219595393,-0.4995809039627013,-0.537782507535818,-0.5536749825047411,-0.5546173122350344,-0.5398478692730573,-0.5631043107755364,-0.5778017091323064,-0.5702241600900643,-0.577539774237837,-0.622115111531858,-0.6282806626610304,-0.6313058105946551,-0.6262291918725565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
