hour, t(sec), Irradiance,PanelkW,P_TFactor,Efficiency,Vreg,Vavg (DRC),volt-var,volt-watt,DRC,VV_DRC,watt-pf,watt-var,kW_out_desired,
38, 2700.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
39, 0.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
39, 900.00000, 0.423, 0.423, 1, 0.845179, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.357511
39, 1800.00000, 0.423, 0.423, 1, 0.845179, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.357511
39, 2700.00000, 0.423, 0.423, 1, 0.845179, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.357511
40, 0.00000, 0.423, 0.423, 1, 0.845179, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.357511
40, 900.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
40, 1800.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
40, 2700.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
41, 0.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
41, 900.00000, 0.1269, 0.1269, 1, 0.827554, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.105017
41, 1800.00000, 0.1269, 0.1269, 1, 0.827554, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.105017
41, 2700.00000, 0.1269, 0.1269, 1, 0.827554, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.105017
42, 0.00000, 0.1269, 0.1269, 1, 0.827554, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.105017
42, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
42, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
42, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
43, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
43, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
43, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
43, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
44, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
44, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
44, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
44, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
45, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
45, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
45, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
45, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
46, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
46, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
46, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
46, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
47, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
47, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
47, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
47, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
